x_Raw,y_Raw,z_Raw,x_Gravity,y_Gravity,z_Gravity,x_Linear,y_Linear,z_Linear,x_Gyroscope,y_Gyroscope,z_Gyroscope,x_Geomagnetic,y_Geomagnetic,z_Geomagnetic,rotationMatirx0,rotationMatirx1,rotationMatirx2,rotationMatirx3,rotationMatirx4,rotationMatirx5,RrotationMatirx,rotationMatirx7,rotationMatirx8
0.22395591,-10.372553,0.8127208,0.3213616,-9.789904,0.4742282,-0.13921304,-0.5592022,0.47822583,0.076958634,0.1137302,-0.14190641,12.554543,-51.23935,11.961065,-0.5694386,0.051985055,0.82038856,0.82175225,0.062125564,0.56644845,-0.021520248,0.99671364,-0.07809552
0.32696146,-10.315062,0.563591,0.3686052,-9.785818,0.52181035,-0.106556,-0.5241051,0.13627243,0.1387439,0.08283756,-0.16214642,12.854546,-50.3956,12.467316,-0.65768534,0.020296255,0.7530192,0.75262815,0.059684258,0.6557351,-0.03163443,0.99801093,-0.054529
0.4275716,-10.041977,0.75043833,0.45155323,-9.775511,0.63707465,-0.08167383,-0.28296852,-0.04698944,0.3145124,0.09455546,-0.168538,13.042046,-49.96434,12.729816,-0.63572353,0.030572077,0.77131116,0.7707502,0.080053374,0.6320882,-0.04242181,0.9963216,-0.074455254
0.47548115,-10.049164,0.9253083,0.523842,-9.756967,0.83521575,-0.11484176,-0.1502161,0.06999719,0.31344715,0.10307757,-0.13551483,13.135796,-49.008102,13.236067,-0.62720644,0.041934725,0.7777233,0.7774298,0.09404775,0.6218987,-0.047063973,0.99468416,-0.09158866
0.5736958,-9.843152,0.86302584,0.5689284,-9.7433605,0.9558377,-0.029205918,-0.07464218,-0.086455226,0.31877345,0.12970915,-0.13551483,13.135796,-47.82686,14.192316,-0.6946887,0.022547498,0.718957,0.7169713,0.10224716,0.68956333,-0.057963386,0.99450344,-0.087195866
0.5281817,-9.8862705,1.124133,0.6287794,-9.719633,1.1418148,-0.17115945,-3.2901764E-4,0.0056113005,0.29640293,0.108403884,-0.16427694,12.685799,-46.289368,15.448566,-0.7055044,0.04274558,0.7074153,0.7067204,0.11709418,0.69773597,-0.05300908,0.99220055,-0.11281963
0.68867874,-9.88148,1.1456923,0.6879876,-9.70181,1.2537712,-0.032614768,-0.12445831,-0.20177543,0.3635145,0.08070703,-0.20156117,12.892044,-45.18312,16.498566,-0.7560015,0.023156868,0.6541602,0.6509161,0.13204163,0.7475782,-0.0690648,0.9909736,-0.11489684
0.8036617,-9.7808695,1.4810593,0.7950045,-9.664396,1.4621264,-0.07414287,-0.021862984,-0.08262563,0.38801557,0.059401754,-0.21540959,13.360786,-44.508118,17.398565,-0.7388395,0.041143525,0.67262435,0.6689989,0.1647188,0.7247815,-0.080973804,0.98548204,-0.14922573
1.0024865,-9.459876,1.5409464,0.8757178,-9.634521,1.6060896,0.036325276,0.1754198,-0.1626929,0.40079874,0.08922914,-0.2122138,13.7545395,-43.176865,18.711065,-0.8014292,0.003876418,0.5980772,0.5887144,0.18147571,0.7877068,-0.105482996,0.98338777,-0.14772202
1.0575825,-9.359265,1.7661213,0.9889923,-9.583458,1.8301944,0.010749698,0.30126,-0.13754678,0.39121136,0.09349019,-0.17919064,14.092041,-42.576874,19.142313,-0.7669442,0.034257136,0.64079875,0.6321528,0.21206492,0.7452592,-0.110360496,0.97665495,-0.1842977
1.0719553,-9.308961,1.8571495,1.0769781,-9.530671,2.0437212,0.037934422,0.2362442,-0.2986443,0.40079874,0.13077442,-0.13444957,14.635796,-40.795624,20.379812,-0.7758433,0.03632098,0.6298793,0.6208664,0.22151336,0.75196856,-0.11221443,0.9744807,-0.19441013
1.0144638,-9.388011,2.1230476,1.1132655,-9.494145,2.1891153,-0.07084763,0.18728065,-0.19681954,0.38055873,0.17338496,-0.14190641,14.748299,-39.74562,21.336061,-0.7616847,0.063516885,0.64482707,0.63941354,0.23467195,0.7321744,-0.10481741,0.9699972,-0.21935959
1.0264412,-9.33052,2.2140756,1.1698444,-9.437118,2.3963857,-0.103474975,0.19940758,-0.21759129,0.36244926,0.1403618,-0.17812537,14.654549,-38.33937,22.573565,-0.78927034,0.05822595,0.611279,0.6047522,0.2462515,0.757387,-0.10642881,0.96745545,-0.22957128
1.0767462,-9.213141,2.5039287,1.2241286,-9.392723,2.5394206,-0.2319752,0.04801941,-0.14981627,0.36244926,0.15314496,-0.22073591,14.523293,-37.87062,23.473566,-0.79176784,0.072306305,0.6065274,0.60045326,0.27431765,0.7511362,-0.11206928,0.95891684,-0.26061246
1.1677744,-9.177209,2.7937815,1.318725,-9.321092,2.7474697,-0.18493891,0.2430582,0.023611307,0.29853344,0.12970915,-0.20582223,14.917046,-36.98938,24.298567,-0.7843149,0.08717865,0.61420685,0.6084801,0.3009627,0.7342843,-0.12083942,0.9496428,-0.289096
1.2971303,-9.186791,2.7386854,1.3799287,-9.27673,2.8650444,-0.09989822,0.13941193,-0.15837121,0.3262303,0.18936391,-0.20156117,15.160797,-36.539383,24.598566,-0.80625606,0.06155587,0.5883553,0.57616955,0.3071484,0.75742227,-0.13408862,0.94966877,-0.2831069
1.3378534,-9.225119,3.0596795,1.4550439,-9.203736,3.0568743,-0.13169599,0.0041894913,-0.21091247,0.34220925,0.14994916,-0.14297168,15.404549,-36.033127,24.879816,-0.78246087,0.09084534,0.6160375,0.60758543,0.3280268,0.72335225,-0.1363636,0.94029015,-0.31186444
1.3546218,-8.930475,3.1459167,1.5082759,-9.129149,3.2487109,-0.24236059,0.086660385,-0.04103923,0.30705556,0.1808418,-0.19090854,15.292046,-35.18936,25.723566,-0.7980162,0.088918276,0.5960401,0.5857579,0.34688705,0.73250055,-0.1416259,0.93368244,-0.32890603
1.4839777,-8.858611,3.3998375,1.5501437,-9.077595,3.3711607,-0.10903466,0.20759296,-0.07659888,0.29533765,0.15847127,-0.15042852,15.329544,-34.551865,26.49232,-0.8079429,0.08825585,0.5826141,0.5686412,0.3760387,0.73160255,-0.15451725,0.9223914,-0.35400367
1.5127233,-8.607085,3.3663008,1.5965673,-9.008461,3.5311449,-0.114011645,0.4022131,-0.13205695,0.244205,0.14675337,-0.1333843,15.4420395,-33.314377,27.861067,-0.83807415,0.06457719,0.5417209,0.52109474,0.38875645,0.7598216,-0.16153038,0.9190747,-0.35945755
1.5821923,-8.501684,3.4956567,1.6204144,-8.966453,3.6259317,-0.09403324,0.38009262,-0.17738914,0.23887867,0.12757863,-0.097165346,15.573288,-32.639374,28.198568,-0.83939743,0.06562965,0.5395411,0.5163705,0.40610218,0.75395125,-0.16962728,0.9114679,-0.37477034
1.4288816,-8.949638,3.3686962,1.6421014,-8.909525,3.7542322,-0.12032664,0.23003864,-0.21358895,0.2207692,0.107338615,-0.106752716,15.498291,-31.608124,28.573565,-0.8455664,0.06447935,0.5299621,0.51300853,0.37292182,0.77314395,-0.14778261,0.92561966,-0.34840864
1.7259209,-8.875379,3.481284,1.6510999,-8.880355,3.8188434,-0.24095392,-0.21382713,-0.4699664,0.29214185,0.14568812,-0.13764536,15.648285,-30.858124,28.66731,-0.86532587,0.028014783,0.50042623,0.4684849,0.40006912,0.787697,-0.17813791,0.9160567,-0.35931462
1.7091526,-8.793933,3.668131,1.6830676,-8.801408,3.9840791,0.081100106,-0.002781868,-0.42696857,0.4753672,0.15740602,-0.12060115,15.592033,-30.445633,29.26731,-0.8627686,0.042466417,0.50381243,0.4737694,0.41587657,0.7762662,-0.17655852,0.908429,-0.37892452
1.8888135,-8.144758,4.496967,1.712576,-8.664146,4.262633,-0.024738908,0.11675453,-0.13640594,0.5552619,0.23197445,-0.1014264,15.367035,-29.77063,29.848555,-0.85031193,0.08225658,0.5198109,0.49009025,0.48369986,0.7251523,-0.19178392,0.87136,-0.451609
1.610938,-8.022589,4.6957917,1.7112094,-8.55384,4.480399,0.10076773,0.49144554,0.18251514,0.5499356,0.26180184,-0.084382184,15.57328,-29.283127,30.542303,-0.7974229,0.17745428,0.576738,0.57875776,0.49538192,0.6477933,-0.17075187,0.8503568,-0.49773192
1.7019662,-8.139967,5.0455317,1.6916302,-8.389513,4.7879896,-0.03032422,0.08673096,0.16746235,0.4998682,0.29162923,-0.20475696,15.273285,-28.30812,31.817305,-0.82518494,0.16274537,0.54091007,0.5370788,0.52268374,0.66207856,-0.17497467,0.8368486,-0.5187179
1.5750058,-7.9794703,5.244356,1.7077769,-8.277323,4.9739146,-0.08220625,0.19984627,0.17693615,0.48708507,0.2042776,-0.19090854,15.535782,-27.389359,32.642303,-0.80454785,0.20703305,0.55663294,0.5711533,0.5265807,0.62967986,-0.16274762,0.8245302,-0.5419069
1.6684295,-7.8405323,5.4455767,1.734982,-8.1164,5.2234344,-0.03716147,0.23041916,0.14753199,0.41464716,0.13929653,-0.115274824,15.160774,-25.814362,33.561058,-0.83639926,0.18128599,0.51727337,0.5203799,0.5590563,0.6454929,-0.17216606,0.80906844,-0.5619318
1.6636385,-7.670453,5.768966,1.7489846,-7.974685,5.432849,-0.1164664,0.24529743,0.27425337,0.38481978,0.09455546,-0.105687454,14.954521,-24.820602,34.08606,-0.83107346,0.20775904,0.5159004,0.52929,0.5803082,0.61894625,-0.17078954,0.7874506,-0.5922435
1.5534465,-7.6512895,5.8264575,1.765205,-7.8826737,5.5603867,-0.12212026,0.054749012,0.22995234,0.38481978,0.07751124,-0.14616747,14.823265,-24.201859,34.442314,-0.82904524,0.22237544,0.5130624,0.5359626,0.5776552,0.61567736,-0.15946166,0.7854067,-0.59808725
1.8145536,-7.4907923,5.8959265,1.8150351,-7.735155,5.74834,8.586645E-4,0.13553333,0.11270857,0.38375452,0.058336493,-0.1451022,14.692017,-23.939362,34.89231,-0.86239004,0.16719726,0.4778372,0.47044396,0.6133228,0.63444275,-0.18699136,0.7719328,-0.6075805
1.8720452,-7.5099564,5.768966,1.8428775,-7.635557,5.8713255,-0.08657014,0.16294384,0.07951975,0.39440715,0.03916175,-0.09823061,15.254524,-23.283112,35.604813,-0.8736361,0.14016023,0.46595582,0.44626355,0.61246485,0.6524841,-0.19392928,0.77797294,-0.5976199
1.8696496,-7.2656174,6.0707965,1.8590355,-7.4738555,6.0709033,0.1060369,-0.020377636,-0.16350794,0.4924114,0.119056515,-0.07266428,15.367027,-22.045609,36.48607,-0.862344,0.17506155,0.47509605,0.4677949,0.63448954,0.61529744,-0.19372854,0.7528456,-0.62904114
1.8816271,-7.002115,6.1618247,1.8520607,-7.3444977,6.2288523,0.01500392,0.19023705,-0.046546936,0.54034823,0.12331758,-0.09290429,15.442032,-20.939362,36.879814,-0.86951756,0.17332903,0.4624892,0.45258585,0.65453964,0.6055939,-0.19775051,0.7358906,-0.64757997
1.7882034,-6.8392224,6.5522876,1.8513647,-7.11328,6.491848,0.0019057989,0.17901134,0.07627106,0.55845773,0.18510287,-0.12592746,15.254532,-19.889374,37.36731,-0.8539138,0.22589497,0.46883133,0.4862229,0.6674588,0.5639914,-0.18552274,0.70955646,-0.6797875
1.7905989,-6.302635,6.743926,1.827864,-6.8660665,6.7591734,-0.05211413,0.25430918,-0.19604778,0.6266346,0.1318397,-0.08651271,15.10453,-19.045624,37.46106,-0.8372881,0.270534,0.47514218,0.5125263,0.69101715,0.5097179,-0.1904354,0.6703035,-0.7172361
1.8983954,-6.096624,6.894841,1.8145299,-6.6858788,6.9409575,0.15245914,0.39415264,-0.23445225,0.6724409,0.120121785,-0.0130095305,15.029526,-17.376877,38.567314,-0.86772275,0.22882152,0.4412458,0.45414555,0.72578084,0.51671463,-0.20201235,0.6487549,-0.7336949
1.7402939,-5.6319013,7.5727615,1.7600504,-6.41353,7.2068887,-0.04464078,0.58497524,0.49061537,0.47323665,0.119056515,0.006165213,14.992027,-15.951874,39.20481,-0.8093946,0.36668903,0.4587152,0.55856436,0.72189033,0.40850997,-0.18134591,0.5868677,-0.78911346
1.6612431,-5.5025454,7.8075185,1.7013206,-6.222464,7.3862596,0.05862081,0.6157212,0.27751303,0.2942724,0.09668598,0.015752586,15.01078,-15.014374,39.95481,-0.800427,0.39637786,0.44966796,0.5744183,0.721638,0.38637084,-0.17134863,0.5675591,-0.8053052
1.6037515,-5.2773705,7.826682,1.6710548,-6.139744,7.462005,0.041623116,0.5898204,0.352458,0.18135446,0.07111966,0.018948374,14.710785,-14.451874,39.973564,-0.79511577,0.41467527,0.44253278,0.58286905,0.7240594,0.3687837,-0.16749455,0.55116445,-0.8174125
1.5582374,-5.8211436,7.5991116,1.6372467,-6.0872583,7.5123296,-0.018076062,0.38126087,0.33000565,-0.02637193,0.016791217,0.05410207,14.579536,-13.945633,40.254814,-0.85057765,0.31851584,0.4184079,0.5007027,0.7336841,0.45935202,-0.16066837,0.6002126,-0.78353715
1.5678194,-6.0415277,7.4122643,1.617984,-6.100852,7.505472,-0.042069316,0.04482031,0.0016360283,-0.033828773,0.008269108,0.08819051,14.110786,-13.570633,40.61106,-0.88554376,0.2503271,0.3913421,0.43547082,0.7406911,0.51160705,-0.16179448,0.62346846,-0.7649245
1.4097178,-6.436782,7.639835,1.5845325,-6.116065,7.500226,-0.025766969,-0.11952019,0.085575104,-8.056059E-4,-0.014101426,0.07540735,14.373283,-13.008148,41.192314,-0.8778425,0.27399823,0.39283273,0.45811385,0.7196356,0.5217817,-0.13972914,0.63800424,-0.7572491
1.4480455,-6.156511,7.5679703,1.5699536,-6.1223083,7.498198,-0.17240775,-0.40330076,0.17581654,0.009847029,0.02424806,-0.0023568952,14.16703,-13.158157,41.13607,-0.87946385,0.2726898,0.39010736,0.4527554,0.732114,0.50894195,-0.14681982,0.6242192,-0.76732945
1.5414691,-6.05111,7.5296426,1.5634931,-6.1074014,7.511692,-0.051368237,-0.13884783,0.093709946,0.07589337,0.02424806,-0.007683213,14.035774,-13.32692,40.873566,-0.88519245,0.25702992,0.38777578,0.437724,0.7424786,0.5070734,-0.15758216,0.61859626,-0.7697445
1.440859,-5.6678333,7.7500267,1.5557405,-6.0740833,7.540263,-0.0723902,0.2567644,0.13505125,0.07589337,-0.0034487909,0.0029694224,13.698273,-13.27066,40.648567,-0.8637546,0.31447166,0.3937455,0.48129404,0.7463133,0.45975268,-0.14927831,0.58662087,-0.79598486
1.4696047,-5.5792007,7.6542077,1.558848,-6.025643,7.5783916,-0.029740214,0.33008623,0.16059256,-0.013588768,-0.044994067,0.006165213,13.49202,-13.383148,40.836067,-0.87182426,0.300755,0.38661215,0.46520418,0.75547385,0.46135068,-0.15332182,0.58207023,-0.7985529
1.610938,-5.651065,7.694931,1.5714062,-6.011823,7.5867677,0.06749034,0.4293108,0.093979836,-0.08709195,-0.03966775,0.060493648,13.58577,-13.420639,40.929817,-0.8867927,0.26246133,0.3804112,0.4294436,0.77215564,0.46835235,-0.17081226,0.5786966,-0.79745436
1.5750058,-5.536082,7.757213,1.57355,-6.0262723,7.574851,0.0067688227,0.30419922,0.22966337,-0.188292,-0.0066445814,0.07327682,13.567024,-13.833145,41.41732,-0.8775132,0.28781965,0.38357604,0.45098096,0.76725507,0.456,-0.16305491,0.57313144,-0.8030775
1.5726104,-5.035427,7.7380495,1.5480695,-6.0843697,7.5335464,0.06997931,0.9475708,0.49861336,-0.4130626,-0.0087751085,0.13825789,13.735779,-13.495651,41.26732,-0.8526653,0.34142333,0.3954643,0.49473655,0.77093023,0.40112627,-0.16792153,0.5376771,-0.82626003
1.6133335,-5.3827715,7.3523774,1.5243253,-6.178516,7.461417,0.16968298,0.9101834,0.12181759,-0.52598053,-0.032210905,0.24265373,13.679527,-13.720642,41.00482,-0.8883487,0.25516695,0.38174152,0.4247846,0.77236164,0.47224548,-0.17434107,0.5816765,-0.7945173
1.4025314,-5.9265447,6.844536,1.4537106,-6.4098554,7.2781086,0.12817717,0.53517056,-0.1211009,-0.5749827,0.008269108,0.26822004,13.679527,-14.451904,40.38607,-0.89199364,0.23493306,0.38620448,0.42533815,0.7255061,0.5410439,-0.15308459,0.64687514,-0.74707276
1.0288367,-6.9158773,6.7415304,1.3829845,-6.5884156,7.1309557,-0.1054194,0.09382391,-0.32913828,-0.6186585,-0.04925512,0.3513106,13.379524,-15.295654,39.95482,-0.8849532,0.25082007,0.39236093,0.4534724,0.6558042,0.60355914,-0.10592721,0.71204644,-0.694096
1.0671644,-6.97816,6.490005,1.262134,-6.875438,6.8779173,-0.17923093,-0.119556904,0.012253284,-0.64848584,-0.10784461,0.32680953,13.248276,-17.001892,39.35482,-0.8851792,0.23698972,0.400367,0.45174432,0.64364517,0.6177767,-0.11128757,0.7277065,-0.6768
0.91145825,-7.608171,6.6217566,1.179034,-7.153426,6.6036935,-0.12080777,-0.5035548,-0.11767244,-0.657008,-0.058842495,0.18619475,13.173279,-18.145645,38.92357,-0.8728316,0.2566848,0.4150638,0.47965103,0.6080572,0.6326148,-0.089999914,0.75125194,-0.6538506
1.0527915,-7.9100013,5.9773726,1.1460322,-7.3334284,6.4091983,-0.11701071,-0.6112671,-0.04769516,-0.580309,-0.09719198,0.14251895,13.154533,-19.851898,38.45482,-0.89687645,0.18441066,0.40200147,0.42949098,0.580146,0.69207513,-0.10559351,0.793362,-0.5995221
1.1342378,-7.5363064,6.1211014,1.1112216,-7.5411654,6.1697974,0.08176291,-0.19548321,0.22649574,-0.4855005,-0.005579318,0.07647261,12.704529,-21.595642,37.66732,-0.8859557,0.2046742,0.41616237,0.44901955,0.6030753,0.6593039,-0.116034746,0.7709789,-0.6262007
0.9881135,-7.5602612,5.9007173,1.0928653,-7.6630206,6.021142,-0.013004541,-0.10136318,0.062204838,-0.49828368,-0.025819324,0.05303681,12.648277,-22.233154,37.10482,-0.8743933,0.2223311,0.43128335,0.4742705,0.57935894,0.6628807,-0.102488846,0.78416336,-0.6120326
0.94739044,-7.739922,5.447972,1.0625706,-7.8493447,5.7817926,0.021485686,-0.07949686,-0.117622375,-0.52917635,0.0029427903,0.12014841,12.554527,-23.414398,36.39232,-0.88209265,0.19414154,0.42921045,0.4604271,0.54794645,0.6983991,-0.09959608,0.8136729,-0.57272756
0.8755261,-7.8357415,5.304243,1.0050497,-8.038871,5.526012,-0.0558151,-0.015589714,-0.09031582,-0.53556794,-0.02688459,0.1350621,12.273277,-23.95816,35.84857,-0.88147354,0.19320004,0.4309038,0.4631582,0.53172714,0.7090492,-0.09213492,0.8245848,-0.5581856
0.8348029,-8.405866,5.0287633,0.9582566,-8.16223,5.3507137,-0.10620546,-0.29357672,-0.28412914,-0.5323721,0.022117533,0.11588736,12.179527,-25.27066,34.929817,-0.8854918,0.17061895,0.4321959,0.45682946,0.48965943,0.7426576,-0.0849174,0.8550572,-0.51153326
0.88989896,-8.242972,4.667046,0.8997006,-8.33203,5.0929546,-0.04415059,0.007739067,-0.23099709,-0.44715104,0.0114648985,0.08925577,12.085777,-26.414413,34.367317,-0.8935962,0.14420171,0.4250785,0.43901855,0.4780996,0.7607124,-0.09353385,0.86638707,-0.49053523
0.82282555,-8.187877,4.8874297,0.867342,-8.423083,4.946692,0.025910854,-0.030367851,-0.025235176,-0.4450205,0.019987006,0.081798926,11.767021,-27.501907,33.54232,-0.8697748,0.185527,0.45724338,0.48590216,0.4834565,0.72812694,-0.08597009,0.85548204,-0.5106462
0.7006562,-8.587921,4.396357,0.82694507,-8.558225,4.7162833,-0.09965062,0.11717224,-0.17713451,-0.4503468,-0.0790825,0.123344205,11.71077,-28.626907,33.11107,-0.8804926,0.15712792,0.44726226,0.46849355,0.432569,0.77032316,-0.07243254,0.8878034,-0.45448723
0.42996705,-8.602294,4.4442663,0.79424125,-8.650391,4.5508585,-0.19709748,-0.18650627,0.17582655,-0.55580795,-0.06523407,0.12014841,11.14827,-28.983154,32.792313,-0.86072683,0.19904424,0.4685411,0.50713044,0.41547003,0.75511813,-0.044362858,0.88756186,-0.4585476
0.6335828,-8.975989,3.7447865,0.734038,-8.800651,4.2638154,0.015044093,-0.4664383,-0.5595021,-0.4215847,0.032770168,0.13080105,11.542023,-29.48941,32.061066,-0.89587945,0.11572581,0.428961,0.43951583,0.37210065,0.81753707,-0.06500653,0.9209498,-0.38422066
0.53297263,-8.817887,4.0394306,0.68496835,-8.873416,4.1187005,-0.13814873,-0.016055107,0.0039920807,-0.46312997,0.017856479,0.039188385,11.317017,-29.995667,31.086065,-0.8649842,0.16483425,0.47395357,0.49879032,0.38570714,0.77616894,-0.054868072,0.9077773,-0.4158483
0.5760913,-8.997548,3.4956567,0.6564618,-8.984682,3.8749092,-0.18214822,0.012410164,-0.013847828,-0.47804368,-0.018362481,0.02640522,10.86702,-31.308167,29.811068,-0.88757324,0.116343535,0.4457331,0.45679817,0.34741074,0.81892693,-0.059575595,0.9304676,-0.36149797
0.6287918,-8.987967,3.3686962,0.64083266,-9.096393,3.6076803,-0.03765279,-0.22537994,0.064962626,-0.52598053,-0.010905636,0.04238417,10.11702,-32.50818,28.98607,-0.9020721,0.094707526,0.42106605,0.42660642,0.34343866,0.8366942,-0.065369114,0.9343878,-0.3502092
0.604837,-8.942452,3.2656908,0.6247255,-9.170234,3.4186127,0.07158387,0.047842026,-0.13285804,-0.50147945,-0.023688797,0.06475471,10.304527,-33.539444,28.104822,-0.88713515,0.104185,0.449596,0.45713338,0.33220944,0.82502484,-0.06340484,0.937434,-0.34234115
0.5066224,-9.167627,2.8297136,0.60017866,-9.279179,3.1156063,-0.1319437,-0.060726166,0.07540822,-0.6186585,-0.051385652,0.061558917,10.754532,-34.57071,27.148577,-0.87696916,0.096822225,0.47069153,0.4776448,0.28310764,0.8316883,-0.05273046,0.9541884,-0.2945233
0.29821575,-9.450294,2.405714,0.5806327,-9.356225,2.8799827,-0.079261065,-0.08083534,-0.0913558,-0.6506164,-0.058842495,0.05410207,11.392029,-35.32071,26.417326,-0.85689425,0.1016113,0.5053785,0.5145852,0.22674224,0.8269159,-0.03056663,0.9686398,-0.2465818
0.53297263,-9.606,1.9984827,0.5665508,-9.460779,2.5185418,-0.15431046,-0.4681635,-0.39442015,-0.57285213,0.004008054,0.02001364,11.054535,-36.614456,24.654825,-0.88268733,0.04828137,0.4674742,0.46682033,0.20488048,0.8602924,-0.05424023,0.9775955,-0.2033841
0.43236256,-9.388011,1.9242228,0.5581942,-9.515958,2.3033347,-0.007223606,-0.015641212,-0.24347138,-0.50893635,-0.03327617,-0.0044874223,11.110786,-37.364456,23.792326,-0.8625526,0.06317002,0.50200856,0.503956,0.19564334,0.84128,-0.045070954,0.97863847,-0.20058759
0.41559416,-9.62756,1.9577596,0.55394304,-9.582824,2.0082397,-0.182832,-0.38403606,-0.25394797,-0.4950879,-0.089735135,0.0679505,10.942032,-38.18947,22.161077,-0.83783835,0.073825404,0.54090357,0.54427993,0.18966842,0.8171812,-0.04226359,0.97906876,-0.19909316
0.34372985,-9.498203,1.4762684,0.52624846,-9.646019,1.6875328,-0.045560658,-0.09532452,-0.09536326,-0.59096164,-0.075886704,0.022144167,11.26078,-38.976974,21.279825,-0.8383246,0.05397938,0.5424924,0.5439988,0.14805631,0.8259204,-0.035736743,0.98750466,-0.15348397
